Source,Target,Type,Id,Label,Weight
Janne Artell,Mohammed H alemu,Undirected,24807,,1
Janne Artell,Tea Nommann,Undirected,24808,,1
Janne Artell,Tore Soderqvist,Undirected,24809,,1
Janne Artell,Vivi Fleming-lehtinen,Undirected,24810,,1
Janne Artell,Yulia Khaleeva,Undirected,24811,,1
Jannike Falk-petersen,Margrethe Aanesen,Undirected,24812,,2
Jannike Falk-petersen,Mikolaj Czajkowski,Undirected,24813,,2
Jannike Falk-petersen,Nick Hanley,Undirected,24814,,2
Jannike Falk-petersen,Stale Navrud,Undirected,24815,,1
Janusz Gajda,Kamila Kontna,Undirected,24816,,1
Janusz Gajda,Katarzyna Chyrowicz,Undirected,24817,,1
Janusz Gajda,Marcin Chlebus,Undirected,24818,,2
Janusz Gajda,Michal Korycki,Undirected,24819,,1
Janusz Gajda,Michal Kruk,Undirected,24820,,1
Janusz Gajda,Piotr Wojewnik,Undirected,24821,,1
Janusz Gajda,Przemyslaw Biecek,Undirected,24822,,1
Janusz Kudla,Katarzyna Kopczewska,Undirected,24823,,6
Janusz Kudla,Konrad Walczyk,Undirected,24824,,6
Janusz Kudla,Robert Kruszewski,Undirected,24825,,6
Janusz Morajda,Lukasz Kwiatkowski,Undirected,24826,,1
Jarko Fidrmuc,Peter Huber,Undirected,24827,,1
Jaroslaw Beldowski,Katarzyna Metelska-szaniawska,Undirected,24828,,2
Jaroslaw Beldowski,Robert Cooter,Undirected,24829,,1
Jaroslaw Beldowski,Thomas Ulen,Undirected,24830,,1
Jason A milbrandt,Jerry Y harrington,Undirected,24831,,1
Jason A milbrandt,Karly J reimel,Undirected,24832,,1
Jason A milbrandt,Lier-walqui Van marcus,Undirected,24833,,1
Jason A milbrandt,Lulin Xue,Undirected,24834,,1
Jason A milbrandt,Matthew R kumjian,Undirected,24835,,1
Jason A milbrandt,Olivier P prat,Undirected,24836,,1
Jason A milbrandt,Shin-ichiro Shima,Undirected,24837,,1
Jason A milbrandt,Wojciech W grabowski,Undirected,24838,,1
Jeanrenaud C,Kaderjak P,Undirected,24839,,1
Jeanrenaud C,Maca V,Undirected,24840,,1
Jeanrenaud C,Markiewicz O,Undirected,24841,,1
Jeanrenaud C,Markowska A,Undirected,24842,,1
Jeanrenaud C,Metcalf H,Undirected,24843,,1
Jeanrenaud C,Navrud S,Undirected,24844,,1
Jeanrenaud C,Nielsen Seested j,Undirected,24845,,1
Jeanrenaud C,Ortiz R,Undirected,24846,,1
Jeanrenaud C,Pellegrini S,Undirected,24847,,1
Jeanrenaud C,Rabl A,Undirected,24848,,1
Jeanrenaud C,Riera R,Undirected,24849,,1
Jeanrenaud C,Scasny M,Undirected,24850,,1
Jeanrenaud C,Stoeckel M-e,Undirected,24851,,1
Jeanrenaud C,Szanto R,Undirected,24852,,1
Jeanrenaud C,Urban J,Undirected,24853,,1
Jedrzej Matla,Maciej Zawislak,Undirected,24854,,1
Jedrzej Matla,Weronika Urbanska,Undirected,24855,,1
Jens Christian refsgaard,Kari Hyytiainen,Undirected,24856,,1
Jens Christian refsgaard,Karin Tonderski,Undirected,24857,,1
Jens Christian refsgaard,Kerstin Johannesson,Undirected,24858,,1
Jens Christian refsgaard,Klaus Hinsby,Undirected,24859,,1
Jens Christian refsgaard,Linda Laikre,Undirected,24860,,1
Jens Christian refsgaard,Marianne Zandersen,Undirected,24861,,1
Jens Christian refsgaard,Michele Casini,Undirected,24862,,1
Jens Christian refsgaard,Mikolaj Czajkowski,Undirected,24863,,1
Jens Christian refsgaard,Monika Winder,Undirected,24864,,1
Jens Christian refsgaard,Piotr Margonski,Undirected,24865,,1
Jens Christian refsgaard,Sara Kurland,Undirected,24866,,1
Jens Christian refsgaard,Seifeddine Jomaa,Undirected,24867,,1
Jens Christian refsgaard,Thorsten Bh reusch,Undirected,24868,,1
Jens Christian refsgaard,Veijo Jormalainen,Undirected,24869,,1
Jerg Gutmann,Katarzyna Metelska-szaniawska,Undirected,24870,,2
Jerg Gutmann,Stefan Voigt,Undirected,24871,,3
Jerry Y harrington,Karly J reimel,Undirected,24872,,1
Jerry Y harrington,Lier-walqui Van marcus,Undirected,24873,,1
Jerry Y harrington,Lulin Xue,Undirected,24874,,1
Jerry Y harrington,Matthew R kumjian,Undirected,24875,,1
Jerry Y harrington,Olivier P prat,Undirected,24876,,1
Jerry Y harrington,Shin-ichiro Shima,Undirected,24877,,1
Jerry Y harrington,Wojciech W grabowski,Undirected,24878,,1
Jerzy Mycielski,Jolanta Kujawa,Undirected,24879,,1
Jerzy Mycielski,Krzysztof Bartosik,Undirected,24880,,1
Jerzy Mycielski,Krzysztof Szczygielski,Undirected,24881,,2
Jerzy Mycielski,Leszek Morawski,Undirected,24882,,1
Jerzy Mycielski,Leszek Wincenciak,Undirected,24883,,1
Jerzy Mycielski,Maja Micevska,Undirected,24884,,1
Jerzy Mycielski,Maria Cristina pagliacci,Undirected,24885,,1
Jerzy Mycielski,Michal Kurcewicz,Undirected,24886,,1
Jerzy Mycielski,Michal Myck,Undirected,24887,,1
Jerzy Mycielski,Michalek J,Undirected,24888,,2
Jerzy Mycielski,Oded Stark,Undirected,24889,,1
Jerzy Mycielski,Pawel Turczyn,Undirected,24890,,1
Jerzy Mycielski,Piotr Tederko,Undirected,24891,,1
Jerzy Mycielski,Tomasz Gajderowicz,Undirected,24892,,1
Jerzy Mycielski,Yohanes E riyanto,Undirected,24893,,1
Jerzy Sleszynski,Olga Kiuila,Undirected,24894,,2
Jerzy Wisniewski,Maciej Jakubowski,Undirected,24895,,3
Jette Bredahl jacobsen,Julian Sagebiel,Undirected,24896,,1
Jette Bredahl jacobsen,Jurgen Meyerhoff,Undirected,24897,,1
Jette Bredahl jacobsen,Klaus Glenk,Undirected,24898,,1
Jette Bredahl jacobsen,Mara Thiene,Undirected,24899,,1
Jette Bredahl jacobsen,Mikolaj Czajkowski,Undirected,24900,,1
Jette Bredahl jacobsen,Petr Mariel,Undirected,24901,,1
Jette Bredahl jacobsen,Soren Boye olsen,Undirected,24902,,1
Jette Bredahl jacobsen,Thijs Dekker,Undirected,24903,,1
Jette Bredahl jacobsen,Ulf Liebe,Undirected,24904,,1
Joachim R frick,Markus M grabka,Undirected,24905,,2
Joachim R frick,Markus Michael grabka,Undirected,24906,,1
Joan Costa-font,Jorge Garcia-hombrados,Undirected,24907,,4
Joanna Blazynska,Lukasz Matuszak,Undirected,24908,,1
Joanna Blazynska,Magdalena Kowalczyk,Undirected,24909,,1
Joanna Blazynska,Malgorzata Czerny,Undirected,24910,,1
Joanna Blazynska,Malgorzata Macuda,Undirected,24911,,1
Joanna Blazynska,Marek Cieslak,Undirected,24912,,1
Joanna Blazynska,Marek Masztalerz,Undirected,24913,,1
Joanna Blazynska,Maria Kiedrowska,Undirected,24914,,1
Joanna Blazynska,Marzena Remlein,Undirected,24915,,1
Joanna Blazynska,Piotr Gut,Undirected,24916,,1
Joanna Blazynska,Remigiusz Napiecek,Undirected,24917,,1
Joanna Blazynska,Wojciech Fliegner,Undirected,24918,,1
Joanna Kotowicz-jawor,Piotr Boguszewski,Undirected,24919,,1
Joanna Kotowicz-jawor,Tadeusz Smuga,Undirected,24920,,1
Joanna Kotowicz-jawor,Wanda Karpinska-mizielinska,Undirected,24921,,1
Joanna Nestorowicz,Pawel Kaczmarczyk,Undirected,24922,,1
Joanna Niedzwiedzinska,Magda Cizkowicz,Undirected,24923,,1
Joanna Niedzwiedzinska,Magda Cizkowicz-pekala,Undirected,24924,,1
Joanna Niedzwiedzinska,Piotr Zuk,Undirected,24925,,2
Joanna Niedzwiedzinska,Witold Grostal,Undirected,24926,,2
Joanna Rachubik,Maciej Grzenda,Undirected,24927,,2
Joanna Rachubik,Satia Rozynek,Undirected,24928,,2
Joanna Rachubik,Shahriar Akhavan,Undirected,24929,,2
Joanna Siwinska-gorzelak,Michal Brzozowski,Undirected,24930,,4
Joanna Swiesciak,Justyna Molska,Undirected,24931,,1
Joanna Swiesciak,Kacper Ostrowski,Undirected,24932,,1
Joanna Swiesciak,Maciej Zawislak,Undirected,24933,,1
Joanna Swiesciak,Radoslaw Wlostowski,Undirected,24934,,1
Joanna Tyrowicz,Karolina Goraus,Undirected,24935,,5
Joanna Tyrowicz,Krzysztof Makarski,Undirected,24936,,8
Joanna Tyrowicz,Lukasz Goczek,Undirected,24937,,2
Joanna Tyrowicz,Marcin Bielecki,Undirected,24938,,9
Joanna Tyrowicz,Marcin Waniek,Undirected,24939,,2
Joanna Tyrowicz,Maurice Obstfeld,Undirected,24940,,2
Joanna Tyrowicz,Paul Robin krugman,Undirected,24941,,2
Joanna Tyrowicz,Pawel Gieraltowski,Undirected,24942,,2
Joanna Tyrowicz,Stanislaw Cichocki,Undirected,24943,,5
Joanna Tyrowicz,Strzelecki P,Undirected,24944,,1
Joanna Tyrowicz,Velde Der van lucas,Undirected,24945,,1
Joanna Tyrowicz,Wlodzimierz Siwinski,Undirected,24946,,2
Joanna Tyrowicz,Wyszynski R,Undirected,24947,,1
Joel Graca alves,Juan Carlos berganza,Undirected,24948,,1
Joel Graca alves,Lilian Kreitz,Undirected,24949,,1
Joel Graca alves,Luis Molina sanchez,Undirected,24950,,1
Joel Graca alves,Markus Eller,Undirected,24951,,1
Joel Graca alves,Rafael Cezar,Undirected,24952,,1
Joel Graca alves,Roland Beck,Undirected,24953,,1
Joel Graca alves,Valerio Nispi landi,Undirected,24954,,1
John B taylor,Leszek Balcerowicz,Undirected,24955,,1
Jolanta Kujawa,Maria Cristina pagliacci,Undirected,24956,,1
Jolanta Kujawa,Piotr Tederko,Undirected,24957,,1
Jon C petch,Kuan-man Xu,Undirected,24958,,1
Jon C petch,Leo J donner,Undirected,24959,,1
Jon C petch,Marat Khairoutdinov,Undirected,24960,,1
Jon C petch,Ming-hua Zhang,Undirected,24961,,1
Jon C petch,Richard T cederwall,Undirected,24962,,1
Jon C petch,Shao Cheng xie,Undirected,24963,,1
Jon C petch,Steven K krueger,Undirected,24964,,1
Jon C petch,Wei-kuo Tao,Undirected,24965,,1
Jon C petch,Wojciech W grabowski,Undirected,24966,,1
Jon C petch,Yio John j,Undirected,24967,,1
Jonathan M horridge,Marcin Stepniak,Undirected,24968,,1
Jonathan M horridge,Oliver Fritz,Undirected,24969,,1
Jones Cg,Kohler M,Undirected,24970,,1
Jones Cg,Petch Jc,Undirected,24971,,1
Jones Cg,Piriou J-m,Undirected,24972,,1
Jones Cg,Redelsperger J-l,Undirected,24973,,1
Jones Cg,Tailleux R,Undirected,24974,,1
Jones Cg,Tomasini M,Undirected,24975,,1
Jose Maria casado,Olympia Bover,Undirected,24976,,2
Jose Maria casado,Panagiota Tzamourani,Undirected,24977,,2
Jose Maria casado,Philip Du caju,Undirected,24978,,2
Jose Maria casado,Sonia Costa,Undirected,24979,,2
Jose Maria casado,Tibor Zavadil,Undirected,24980,,2
Jose Maria casado,Yvonne Mccarthy,Undirected,24981,,2
Josip Franic,Stanislaw Cichocki,Undirected,24982,,1
Juan Carlos berganza,Lilian Kreitz,Undirected,24983,,1
Juan Carlos berganza,Luis Molina sanchez,Undirected,24984,,1
Juan Carlos berganza,Markus Eller,Undirected,24985,,1
Juan Carlos berganza,Rafael Cezar,Undirected,24986,,1
Juan Carlos berganza,Roland Beck,Undirected,24987,,1
Juan Carlos berganza,Valerio Nispi landi,Undirected,24988,,1
Juan F jimeno,Mario Izquierdo peinado,Undirected,24989,,1
Juan F jimeno,Matthias Busse,Undirected,24990,,1
Juan F jimeno,Mikkel Barslund,Undirected,24991,,1
Juan F jimeno,Pawel Kaczmarczyk,Undirected,24992,,1
Juan F jimeno,Timo Baas,Undirected,24993,,1
Julia Martin-ortega,Klaus Glenk,Undirected,24994,,1
Julia Martin-ortega,Michela Faccioli,Undirected,24995,,1
Julia Martin-ortega,Mikolaj Czajkowski,Undirected,24996,,1
Julian Sagebiel,Jurgen Meyerhoff,Undirected,24997,,1
Julian Sagebiel,Klaus Glenk,Undirected,24998,,1
Julian Sagebiel,Mara Thiene,Undirected,24999,,1
Julian Sagebiel,Mikolaj Czajkowski,Undirected,25000,,1
Julian Sagebiel,Petr Mariel,Undirected,25001,,1
Julian Sagebiel,Soren Boye olsen,Undirected,25002,,1
Julian Sagebiel,Thijs Dekker,Undirected,25003,,1
Julian Sagebiel,Ulf Liebe,Undirected,25004,,1
Julian Zawistowski,Kowal P,Undirected,25005,,1
Julian Zawistowski,Regulski A,Undirected,25006,,1
Julian Zawistowski,Rosik P,Undirected,25007,,1
Julian Zawistowski,Szczygielski K,Undirected,25008,,1
Julian Zawistowski,Szpor A,Undirected,25009,,1
Julian Zawistowski,Zub M,Undirected,25010,,1
Juliusz Jablecki,Magda Cizkowicz-pekala,Undirected,25011,,2
Juliusz Jablecki,Mateusz Machaj,Undirected,25012,,2
Juliusz Jablecki,Patrycja Beniak,Undirected,25013,,2
Juliusz Jablecki,Pawel Sakowski,Undirected,25014,,5
Juliusz Jablecki,Piotr Wojcik,Undirected,25015,,3
Juliusz Jablecki,Piotr Zuk,Undirected,25016,,2
Juliusz Jablecki,Robert Slepaczuk,Undirected,25017,,3
Juliusz Jablecki,Ryszard Kokoszczynski,Undirected,25018,,5
Juliusz Jablecki,Ulrich Bindseil,Undirected,25019,,3
Juliusz Jablecki,Witold Grostal,Undirected,25020,,2
Jurgen Meyerhoff,Kari Hyytiainen,Undirected,25021,,1
Jurgen Meyerhoff,Kim Dahlbo,Undirected,25022,,1
Jurgen Meyerhoff,Klaus Glenk,Undirected,25023,,1
Jurgen Meyerhoff,Kristine Pakalniete,Undirected,25024,,1
Jurgen Meyerhoff,Linus Hasselstrom,Undirected,25025,,1
Jurgen Meyerhoff,Louise Martinsen,Undirected,25026,,1
Jurgen Meyerhoff,Mara Thiene,Undirected,25027,,1
Jurgen Meyerhoff,Marie Maar,Undirected,25028,,1
Jurgen Meyerhoff,Mikolaj Czajkowski,Undirected,25029,,2
Jurgen Meyerhoff,Mohammed H alemu,Undirected,25030,,1
Jurgen Meyerhoff,Petr Mariel,Undirected,25031,,1
Jurgen Meyerhoff,Soren Boye olsen,Undirected,25032,,1
Jurgen Meyerhoff,Tea Nommann,Undirected,25033,,1
Jurgen Meyerhoff,Thijs Dekker,Undirected,25034,,1
Jurgen Meyerhoff,Tore Soderqvist,Undirected,25035,,1
Jurgen Meyerhoff,Ulf Liebe,Undirected,25036,,1
Jurgen Meyerhoff,Vivi Fleming-lehtinen,Undirected,25037,,1
Jurgen Meyerhoff,Yulia Khaleeva,Undirected,25038,,1
Justyna Molska,Kacper Ostrowski,Undirected,25039,,1
Justyna Molska,Maciej Zawislak,Undirected,25040,,1
Justyna Molska,Radoslaw Wlostowski,Undirected,25041,,1
Kacper Ostrowski,Maciej Zawislak,Undirected,25042,,1
Kacper Ostrowski,Radoslaw Wlostowski,Undirected,25043,,1
Kaderjak P,Maca V,Undirected,25044,,1
Kaderjak P,Markiewicz O,Undirected,25045,,1
Kaderjak P,Markowska A,Undirected,25046,,1
Kaderjak P,Metcalf H,Undirected,25047,,1
Kaderjak P,Navrud S,Undirected,25048,,1
Kaderjak P,Nielsen Seested j,Undirected,25049,,1
Kaderjak P,Ortiz R,Undirected,25050,,1
Kaderjak P,Pellegrini S,Undirected,25051,,1
Kaderjak P,Rabl A,Undirected,25052,,1
Kaderjak P,Riera R,Undirected,25053,,1
Kaderjak P,Scasny M,Undirected,25054,,1
Kaderjak P,Stoeckel M-e,Undirected,25055,,1
Kaderjak P,Szanto R,Undirected,25056,,1
Kaderjak P,Urban J,Undirected,25057,,1
Kalbarczyk M,Kula G,Undirected,25058,,3
Kalbarczyk M,Myck M,Undirected,25059,,3
Kalbarczyk M,Nicinska A,Undirected,25060,,3
Kalbarczyk M,Topor-madry R,Undirected,25061,,3
Kalbarczyk M,Wisniewski M,Undirected,25062,,2
Kalbarczyk M,Wisniewski R,Undirected,25063,,1
Kamil Matuszelanski,Katarzyna Kopczewska,Undirected,25064,,1
Kamil Wierus,Katarzyna Puchalska,Undirected,25065,,2
Kamil Wierus,Magdalena Rola-janicka,Undirected,25066,,2
Kamil Wierus,Marcin Grela,Undirected,25067,,2
Kamil Wierus,Marcin Tomkiewicz,Undirected,25068,,2
Kamil Wierus,Marek Niechcial,Undirected,25069,,2
Kamil Wierus,Michal Gradzewicz,Undirected,25070,,2
Kamil Wierus,Michal Rubaszek,Undirected,25071,,2
Kamil Wierus,Paulina Broniatowska,Undirected,25072,,2
Kamil Wierus,Piotr Popowski,Undirected,25073,,2
Kamil Wierus,Rafal Slubowski,Undirected,25074,,2
Kamil Wierus,Stanislaw Cichocki,Undirected,25075,,2
Kamil Wierus,Tomasz Michalek,Undirected,25076,,2
Kamil Wierus,Tomasz Piasecki,Undirected,25077,,2
Kamil Wierus,Wawrzyniec Suleja,Undirected,25078,,2
Kamil Wierus,Wojciech Mroczek,Undirected,25079,,2
Kamila Kontna,Katarzyna Chyrowicz,Undirected,25080,,1
Kamila Kontna,Marcin Chlebus,Undirected,25081,,1
Kamila Kontna,Michal Korycki,Undirected,25082,,1
Kamila Kontna,Michal Kruk,Undirected,25083,,1
Kamila Kuziemska-pawlak,Marcin Bielecki,Undirected,25084,,1
Kamila Kuziemska-pawlak,Michal Brzoza-brzezina,Undirected,25085,,1
Kamila Waclawska,Monika Koppl turyna,Undirected,25086,,2
Karbownik B,Kula G,Undirected,25087,,1
Kari Hyytiainen,Karin Tonderski,Undirected,25088,,1
Kari Hyytiainen,Kerstin Johannesson,Undirected,25089,,1
Kari Hyytiainen,Kim Dahlbo,Undirected,25090,,1
Kari Hyytiainen,Klaus Hinsby,Undirected,25091,,1
Kari Hyytiainen,Kristine Pakalniete,Undirected,25092,,1
Kari Hyytiainen,Linda Laikre,Undirected,25093,,1
Kari Hyytiainen,Linus Hasselstrom,Undirected,25094,,1
Kari Hyytiainen,Louise Martinsen,Undirected,25095,,1
Kari Hyytiainen,Marianne Zandersen,Undirected,25096,,1
Kari Hyytiainen,Marie Maar,Undirected,25097,,1
Kari Hyytiainen,Michele Casini,Undirected,25098,,1
Kari Hyytiainen,Mikolaj Czajkowski,Undirected,25099,,2
Kari Hyytiainen,Mohammed H alemu,Undirected,25100,,1
Kari Hyytiainen,Monika Winder,Undirected,25101,,1
Kari Hyytiainen,Piotr Margonski,Undirected,25102,,1
Kari Hyytiainen,Sara Kurland,Undirected,25103,,1
Kari Hyytiainen,Seifeddine Jomaa,Undirected,25104,,1
Kari Hyytiainen,Tea Nommann,Undirected,25105,,1
Kari Hyytiainen,Thorsten Bh reusch,Undirected,25106,,1
Kari Hyytiainen,Tore Soderqvist,Undirected,25107,,1
Kari Hyytiainen,Veijo Jormalainen,Undirected,25108,,1
Kari Hyytiainen,Vivi Fleming-lehtinen,Undirected,25109,,1
Kari Hyytiainen,Yulia Khaleeva,Undirected,25110,,1
Karin Tonderski,Kerstin Johannesson,Undirected,25111,,1
Karin Tonderski,Klaus Hinsby,Undirected,25112,,1
Karin Tonderski,Linda Laikre,Undirected,25113,,1
Karin Tonderski,Marianne Zandersen,Undirected,25114,,1
Karin Tonderski,Michele Casini,Undirected,25115,,1
Karin Tonderski,Mikolaj Czajkowski,Undirected,25116,,1
Karin Tonderski,Monika Winder,Undirected,25117,,1
Karin Tonderski,Piotr Margonski,Undirected,25118,,1
Karin Tonderski,Sara Kurland,Undirected,25119,,1
Karin Tonderski,Seifeddine Jomaa,Undirected,25120,,1
Karin Tonderski,Thorsten Bh reusch,Undirected,25121,,1
Karin Tonderski,Veijo Jormalainen,Undirected,25122,,1
Karine Nyborg,Mikolaj Czajkowski,Undirected,25123,,1
Karine Nyborg,Nick Hanley,Undirected,25124,,1
Karly J reimel,Lier-walqui Van marcus,Undirected,25125,,1
Karly J reimel,Lulin Xue,Undirected,25126,,1
Karly J reimel,Matthew R kumjian,Undirected,25127,,1
Karly J reimel,Olivier P prat,Undirected,25128,,1
Karly J reimel,Shin-ichiro Shima,Undirected,25129,,1
Karly J reimel,Wojciech W grabowski,Undirected,25130,,1
Karol J partyka,Lukasz Goczek,Undirected,25131,,1
Karol Strzelinski,Piotr Boguszewski,Undirected,25132,,1
Karol Szafranek,Marcin Humanicki,Undirected,25133,,1
Karol Szafranek,Mariusz Kapuscinski,Undirected,25134,,1
Karol Szafranek,Mateusz Pipien,Undirected,25135,,1
Karol Szafranek,Michal Greszta,Undirected,25136,,1
Karol Szafranek,Michal Ledochowski,Undirected,25137,,1
Karol Szafranek,Michal Lesyk,Undirected,25138,,1
Karol Szafranek,Piotr Popowski,Undirected,25139,,1
Karol Szafranek,Tomasz Kleszcz,Undirected,25140,,1
Karol Szafranek,Tomasz Lyziak,Undirected,25141,,1
Karolina Goraus,Krzysztof Makarski,Undirected,25142,,2
Karolina Goraus,Marcin Bielecki,Undirected,25143,,5
Katarzyna Chyrowicz,Marcin Chlebus,Undirected,25144,,1
Katarzyna Chyrowicz,Michal Korycki,Undirected,25145,,1
Katarzyna Chyrowicz,Michal Kruk,Undirected,25146,,1
Katarzyna Czarzasta,Lukasz Michalowski,Undirected,25147,,1
Katarzyna Czarzasta,Marcin Chlebus,Undirected,25148,,1
Katarzyna Czarzasta,Miroslaw Wielgos,Undirected,25149,,1
Katarzyna Dabrowska,Marcin Gruszczynski,Undirected,25150,,5
Katarzyna Dabrowska-gruszczynska,Marcin Gruszczynski,Undirected,25151,,8
Katarzyna Dziewanowska,Michal Brzozowski,Undirected,25152,,1
Katarzyna Dziewanowska,Michal Kurtyka,Undirected,25153,,1
Katarzyna Dziewanowska,Waldemar Koziol,Undirected,25154,,1
Katarzyna Januszewicz,Pawel Kazimierski,Undirected,25155,,1
Katarzyna Januszewicz,Piotr Lampart,Undirected,25156,,1
Katarzyna Januszewicz,Tomasz Suchocki,Undirected,25157,,1
Katarzyna Kopczewska,Konrad Walczyk,Undirected,25158,,6
Katarzyna Kopczewska,Krzysztof Chrostek,Undirected,25159,,1
Katarzyna Kopczewska,Maria Kubara,Undirected,25160,,5
Katarzyna Kopczewska,Mateusz Kopyt,Undirected,25161,,1
Katarzyna Kopczewska,Muhammad Usman,Undirected,25162,,1
Katarzyna Kopczewska,Pawel Churski,Undirected,25163,,4
Katarzyna Kopczewska,Piotr Cwiakowski,Undirected,25164,,1
Katarzyna Kopczewska,Piotr Wojcik,Undirected,25165,,2
Katarzyna Kopczewska,Robert Kruszewski,Undirected,25166,,6
Katarzyna Kopczewska,Tomasz Kopczewski,Undirected,25167,,3
Katarzyna Metelska-szaniawska,Malgorzata Godlewska,Undirected,25168,,1
Katarzyna Metelska-szaniawska,Przemyslaw Banasik,Undirected,25169,,1
Katarzyna Metelska-szaniawska,Robert Cooter,Undirected,25170,,1
Katarzyna Metelska-szaniawska,Stefan Voigt,Undirected,25171,,2
Katarzyna Metelska-szaniawska,Sylwia Morawska,Undirected,25172,,1
Katarzyna Metelska-szaniawska,Thomas Ulen,Undirected,25173,,1
Katarzyna Puchalska,Magdalena Rola-janicka,Undirected,25174,,2
Katarzyna Puchalska,Malgorzata Markiewicz,Undirected,25175,,1
Katarzyna Puchalska,Marcin Grela,Undirected,25176,,2
Katarzyna Puchalska,Marcin Tomkiewicz,Undirected,25177,,2
Katarzyna Puchalska,Marek Niechcial,Undirected,25178,,2
Katarzyna Puchalska,Michal Gradzewicz,Undirected,25179,,2
Katarzyna Puchalska,Michal Rubaszek,Undirected,25180,,2
Katarzyna Puchalska,Paulina Broniatowska,Undirected,25181,,2
Katarzyna Puchalska,Piotr Boguszewski,Undirected,25182,,4
Katarzyna Puchalska,Piotr Popowski,Undirected,25183,,2
Katarzyna Puchalska,Rafal Slubowski,Undirected,25184,,2
Katarzyna Puchalska,Stanislaw Cichocki,Undirected,25185,,2
Katarzyna Puchalska,Tomasz Michalek,Undirected,25186,,2
Katarzyna Puchalska,Tomasz Piasecki,Undirected,25187,,2
Katarzyna Puchalska,Wawrzyniec Suleja,Undirected,25188,,2
Katarzyna Puchalska,Wojciech Mroczek,Undirected,25189,,2
Katarzyna Zagorska,Mikolaj Czajkowski,Undirected,25190,,1
Katarzyna Zagorska,Nick Hanley,Undirected,25191,,1
Kateryna Boichenko,Mario Nuno mata,Undirected,25192,,1
Kateryna Boichenko,Rana Umair ashraf,Undirected,25193,,1
Kateryna Boichenko,Stefan Cristian gherghina,Undirected,25194,,1
Kerstin Johannesson,Klaus Hinsby,Undirected,25195,,1
Kerstin Johannesson,Linda Laikre,Undirected,25196,,1
Kerstin Johannesson,Marianne Zandersen,Undirected,25197,,1
Kerstin Johannesson,Michele Casini,Undirected,25198,,1
Kerstin Johannesson,Mikolaj Czajkowski,Undirected,25199,,1
Kerstin Johannesson,Monika Winder,Undirected,25200,,1
Kerstin Johannesson,Piotr Margonski,Undirected,25201,,1
Kerstin Johannesson,Sara Kurland,Undirected,25202,,1
Kerstin Johannesson,Seifeddine Jomaa,Undirected,25203,,1
Kerstin Johannesson,Thorsten Bh reusch,Undirected,25204,,1
Kerstin Johannesson,Veijo Jormalainen,Undirected,25205,,1
Khairoutdinov M,Lang S,Undirected,25206,,1
Khairoutdinov M,Nasuno T,Undirected,25207,,1
Khairoutdinov M,Petch J,Undirected,25208,,1
Khairoutdinov M,Tao W-k,Undirected,25209,,1
Khairoutdinov M,Wong R,Undirected,25210,,1
Khairoutdinov M,Wu X,Undirected,25211,,1
Khairoutdinov M,Xu K-m,Undirected,25212,,1
Khurram Abbas,Muhammad Fahad anwar,Undirected,25213,,1
Khurram Abbas,Qamar Uz zaman,Undirected,25214,,1
Khurram Abbas,Rana Umair ashraf,Undirected,25215,,1
Khurram Abbas,Syed Iftikhar ul hassan,Undirected,25216,,1
Kim Dahlbo,Kristine Pakalniete,Undirected,25217,,1
